,text,label
1260,Mossos d' Esquadra have identified 14 people in the Tarraconense localities of Mora la Nova Tivissa and Vandellòs who had planned to remove yellow ribbons and other independence symbols in various municipalities of the EbroThe Department of Interior which heads Miquel Buch h /n,entertainment
1261,The Twitter thread that narrates the one that has been litched on the bus that made the Algeciras Madrid route 28082018 Suelo make the trip Algeciras Madrid by bus said the author of this dearning story narrated across a thread on Twi /n,entertainment
1262,It was about time The Valley of the Fallen without Franco is going to be like Disneyland without Mickey Mouse jaja Don Mitxel Erregea (@DonMitxel_VI) Aug 19 2018There are people reluctant to take the dictator I also give me much laziness  /n,entertainment
1263,There is more freedom without Advertising The Liberal Enlightenment HAZTE SOCIO You cannot see the video you have some extension of the browser that is blocking the reproduction surely an ad blocker Distake it if you want to see it × Escohote: Marx is a complete impostor living off the /n,entertainment
1264,Mercadona is looking for 90 workers in Catalonia for the implementation of the new store model The Valencian enterprise offers a fixed contract from the first day with an initial salary of 1312 gross euros per month for a 40 hour day and guarantees the  /n,entertainment
1265,The World Health Organization (WHO) is preparing to issue a recommendation to the United Nations on the reclassification of cannabis on the lists of banned substances This is what emerges from the conclusions of the last Committee of Ex /n,entertainment
1266,Manu Riquelme (@Dobleuretra) September 10 2018Carmen Monton has appeared and has denied the greatest She says that she did not commit any irregularity For what you want me to tell you the minister's explanations have totally convinced me pictwittercom/YuRsJmWzI9Acabe as the w /n,entertainment
1267,Pere (@PedroGuillem) 16 August 2018An idea that perhaps has inspired other representations for the same solution: If we dynamite the horrible fascist monument of the Valley of the Fallen we save almost 2 million a year in repairs and we return its beauty to this wonderful /n,entertainment
1268,Lopez Varela makes public the abortion that carried out the obstacles she found for this purpose with the intention of denouncing that not all women could have done it On a Twitter thread the journalist is dissecting part of the whole pro /n,entertainment
1269,Tremending 29082018The situation in Catalonia does not seem to be weaning It does not help the performance of political leaders who fuel the brawl of the symbology and enrage their followers by spreading false news bull and half truths on many occasions The social networks that are of /n,entertainment
1270,Haji a young Yazidi woman had to flee to Germany after being kidnapped in Iraq and raped by a jihadist After ten months of captivity the young woman managed to leave the country and thanks to a German programme of assistance to women who /n,entertainment
1271,Tremending 17082018 Internal lady for sex on a daily basis even if you don\'t believe it is a job offer headline on the Job Today platform In its description the profile is specified:  Wanted woman to perform household chores It includes sex 40000 annual gross e /n,entertainment
1272,of the citizens 'collective' One of our ' has placed this Saturday bonds of different colours at the Born Mercat and in the bars of the park of the Ciutadella of Barcelona to claim more attention to social problems that they believe forgotten as the cuts i /n,entertainment
1273,Tremending 09092018A Pablo Casado leader of the PP does not tremble his voice by venerating the king emeritus Juan Carlos I The same monarch who came to the news again after the judge shelved the piece about the monarch's conversations wi /n,entertainment
1274, Tremending 19082018This Saturday 82 years of the franchist murder of Federico García Lorca have been completed Time has passed and its remains like those of thousands of others are still in an unknown pit waiting to be exhumadosPrecisely for this reason the tuiterers ha /n,entertainment
1275,Tremending 11092018  A child of about 10 years [ ] who opens a direct one because for 10 minutes he is left alone he says he is only at home and that is why he is making a direct on a channel with his name and surname [ ]  /n,entertainment
1276,Andrea GameroThe abilities of a mother know no bounds; her infinite love has made them amazing beings who can even mold her body to become a barrier that protects her small from the inclemencies of time No matter the species there /n,entertainment
1277,The Girauta Public Daily says that at age 15 he became Maoist to limb and provokes the puppering in the nets by Tremending 22082018We already knew many things about Juan Carlos Girauta: he tends to broadcast bulls which speaks on Twitter with a language that is c /n,entertainment
1278,Germany's Constitutional Court on Tuesday ratified the outlawing of HNG considered the largest neo Nazi group in the country and the HHH Islamist NGO which is a party to the ruling Hamas party as it considers that it does not infringe on the rights  /n,entertainment
